word,level,pos,word_fr,flag,last_seen_date
term,b2,verb,qualifier,,
terminal,c1,adjective,terminal,,
terminal,b2,noun,terminal,,
terminate,c1,verb,terminer,,
terms,b2,noun,condition,,
terrain,c1,noun,terrain,,
terrible,a1,adjective,terrible,,
terribly,b2,adverb,terriblement,,
terrific,c1,adjective,formidable,,
terrify,b2,verb,terrifier,,
territory,b2,noun,territoire,,
terror,b2,noun,terreur,,
terrorism,b2,noun,terrorisme,,
terrorist,b2,noun,terroriste,,
test,a1,noun,examen,,
test,a1,verb,tester,,
testify,c1,verb,attester,,
testimony,c1,noun,témoignage,,
testing,b2,noun,tests,,
text,a1,noun,texte,,
text,a2,verb,textoter,,
textbook,b2,noun,manuel,,
texture,c1,noun,texture,,
than,a1,conjunction,que,,
than,a1,preposition,que,,
thank,a1,verb,remercier,,
thankfully,c1,adverb,heureusement,,
thanks,a1,exclamation,merci,,
thanks,a1,noun,remerciement,,
that,b1,adverb,si,,
that,a1,conjunction,que,,
that,a1,determiner,ce,,
that,a1,pronoun,qui,,
the,a1,definite article,le,,
theatre,a1,noun,théâtre,,
theatrical,c1,adjective,théâtral,,
theft,b2,noun,vol,,
their,a1,determiner,leur,,
theirs,b1,pronoun,le leur,,
them,a1,pronoun,les,,
theme,b1,noun,thème,,
themselves,a2,pronoun,eux-mêmes,,
then,a1,adverb,alors,,
theology,c1,noun,théologie,,
theoretical,c1,adjective,théorique,,
theory,b1,noun,théorie,,
therapist,b2,noun,thérapeute,,
therapy,b2,noun,thérapie,,
there,a1,adverb,là,,
thereafter,c1,adverb,après quoi,,
thereby,c1,adverb,ainsi,,
therefore,b1,adverb,par conséquent,,
thesis,b2,noun,thèse,,
they,a1,pronoun,ils,,
thick,a2,adjective,dense,,
thief,a2,noun,voleur,,
thin,a2,adjective,mince,,
thing,a1,noun,chose,,
think,a1,verb,penser,,
thinking,a2,noun,réflexion,,
third,a2,noun,tiers,,
third,a1,ordinal number,troisième,,
thirsty,a1,adjective,assoiffé,,
thirteen,a1,number,treize,,
thirty,a1,number,trente,,
this,b1,adverb,ceci,,
this,a1,determiner,ce,,
this,a1,pronoun,ceci,,
thorough,b2,adjective,minutieux,,
thoroughly,b2,adverb,absolument,,
though,b1,adverb,néanmoins,,
though,b1,conjunction,bien que,,
thought,a2,noun,pensée,,
thought-provoking,c1,adjective,stimulant,,
thoughtful,c1,adjective,attentionné,,
thousand,a1,number,mille,,
thread,c1,noun,fil,,
threat,b2,noun,menace,,
threaten,b2,verb,menacer,,
three,a1,number,trois,,
threshold,c1,noun,seuil,,
thrilled,c1,adjective,ravi,,
thrive,c1,verb,prospérer,,
throat,b1,noun,gorge,,
through,a1,adverb,par,,
through,a1,preposition,par,,
throughout,b1,adverb,partout,,
throughout,b1,preposition,tout au long de,,
throw,a2,verb,jeter,,
thumb,b2,noun,pouce,,
thursday,a1,noun,jeudi,,
thus,b2,adverb,ainsi,,
ticket,a1,noun,billet,,
tide,c1,noun,marée,,
tidy,a2,adjective,ordonné,,
tidy,a2,verb,ordonner,,
tie,a2,noun,liaison de prolongation,,
tie,a2,verb,lier,,
tight,b1,adjective,serré,,
tighten,c1,verb,serrer,,
till,b1,conjunction,jusqu'à,,
till,b1,preposition,jusqu'à,,
timber,c1,noun,bois,,
time,a1,noun,fois,,
time,b2,verb,chronométrer,,
timely,c1,adjective,opportun,,
timing,b2,noun,moment,,
tin,b1,noun,boîte de conserve,,
tiny,b1,adjective,minuscule,,
tip,a2,noun,pourboire,,
tip,b1,verb,pourboire,,
tired,a1,adjective,fatigué,,
tissue,b2,noun,tissu,,
title,a1,noun,titre,,
title,b2,verb,titre,,
to,a1,infinitive marker,à,,
to,a1,preposition,à,,
tobacco,c1,noun,tabac,,
today,a1,adverb,aujourd'hui,,
today,a1,noun,aujourd'hui,,
toe,b1,noun,orteil,,
together,a1,adverb,ensemble,,
toilet,a1,noun,cabinet,,
tolerance,c1,noun,tolérance,,
tolerate,c1,verb,tolérer,,
toll,c1,noun,sonnerie,,
tomato,a1,noun,tomate,,
tomorrow,a1,adverb,demain,,
tomorrow,a1,noun,demain,,
ton,b2,noun,tonne,,
tone,b2,noun,ton,,
tongue,b1,noun,langue,,
tonight,a1,adverb,ce soir,,
tonight,a1,noun,ce soir,,
tonne,b2,noun,tonne,,
too,a1,adverb,trop,,
tool,a2,noun,outil,,
tooth,a1,noun,dent,,
top,a2,adjective,supérieur,,
top,a2,noun,première demi-manche,,
top,c1,verb,mutiler,,
topic,a1,noun,sujet,,
torture,c1,noun,torture,,
torture,c1,verb,torturer,,
toss,c1,verb,mélanger,,
total,b1,adjective,total,,
total,b1,noun,total,,
total,c1,verb,totaliser,,
totally,b1,adverb,totalement,,
touch,b1,noun,toucher,,
touch,a2,verb,toucher,,
tough,b2,adjective,dur,,
tour,a2,noun,tournée,,
tour,b1,verb,tourner,,
tourism,a2,noun,tourisme,,
tourist,a1,noun,touriste,,
tournament,b2,noun,tournoi,,
towards,a2,preposition,vers,,
towel,a2,noun,serviette,,
tower,a2,noun,tour,,
town,a1,noun,ville,,
toxic,c1,adjective,toxique,,
toy,a2,adjective,jouet,,
toy,a2,noun,jouet,,
trace,c1,noun,trace,,
trace,b2,verb,calquer,,
track,a2,noun,route,,
track,b2,verb,suivre,,
trade,b1,noun,métier,,
trade,b1,verb,échanger,,
trademark,c1,noun,marque commerciale,,
trading,b2,noun,commerce,,
tradition,a2,noun,tradition,,
traditional,a2,adjective,traditionnel,,
traffic,a1,noun,trafic,,
tragedy,b2,noun,tragédie,,
tragic,b2,adjective,tragique,,
trail,c1,noun,piste,,
trail,c1,verb,traîner,,
trailer,c1,noun,remorque,,
train,a1,noun,train,,
train,a2,verb,s'entraîner,,
trainer,a2,noun,basket,,
training,a2,noun,entraînement,,
trait,b2,noun,trait,,
transaction,c1,noun,transaction,,
transcript,c1,noun,relevé de notes,,
transfer,b2,noun,transfert,,
transfer,b2,verb,transférer,,
transform,b2,verb,transformer,,
transformation,c1,noun,transformation,,
transit,c1,noun,transit,,
transition,b2,noun,transition,,
translate,b1,verb,traduire,,
translation,b1,noun,traduction,,
transmission,c1,noun,boite de vitesses,,
transmit,b2,verb,transmettre,,
transparency,c1,noun,transparence,,
transparent,c1,adjective,transparent,,
transport,a2,noun,transport,,
transport,b1,verb,reporter,,
transportation,b2,noun,transport,,
trap,b2,noun,piège,,
trap,b2,verb,intercepter,,
trauma,c1,noun,traumatisme,,
travel,a1,noun,voyage,,
travel,a1,verb,voyager,,
traveller,a2,noun,voyageur,,
treasure,b2,noun,trésor,,
treat,b1,verb,traiter,,
treatment,b1,noun,traitement,,
treaty,c1,noun,traité,,
tree,a1,noun,arbre,,
tremendous,c1,adjective,formidable,,
trend,b1,noun,tendance,,
trial,b2,noun,procès,,
tribal,c1,adjective,tribal,,
tribe,b2,noun,tribu,,
tribunal,c1,noun,tribunal,,
tribute,c1,noun,hommage,,
trick,b1,noun,truc,,
trick,b1,verb,duper,,
trigger,c1,noun,gâchette,,
trigger,b2,verb,déclencher,,
trillion,b2,number,billion,,
trio,c1,noun,trio,,
trip,a1,noun,voyage,,
trip,b2,verb,trébucher,,
triumph,c1,noun,triomphe,,
troop,b2,noun,troupes,,
trophy,c1,noun,trophée,,
tropical,b2,adjective,tropical,,
trouble,a2,noun,peine,,
trouble,b2,verb,déranger,,
troubled,c1,adjective,troublé,,
trousers,a1,noun,pantalon,,
truck,a2,noun,camion,,
true,a1,adjective,vrai,,
truly,b2,adverb,vraiment,,
trust,b2,noun,confiance,,
trust,b2,verb,faire confiance,,
trustee,c1,noun,mandataire social,,
truth,b1,noun,vérité,,
try,b2,noun,essai,,
try,a1,verb,essayer,,
tsunami,b2,noun,tsunami,,
tube,b1,noun,tuyau,,
tuesday,a1,noun,mardi,,
tuition,c1,noun,cours,,
tune,b2,noun,mélodie,,
tunnel,b2,noun,tunnel,,
turn,a1,noun,tour,,
turn,a1,verb,tourner,,
turnout,c1,noun,participation,,
turnover,c1,noun,chiffre d'affaires,,
tv,a1,noun,télé,,
twelve,a1,number,douze,,
twenty,a1,number,vingt,,
twice,a1,adverb,deux fois,,
twin,a2,adjective,jumeau,,
twin,a2,noun,jumeau,,
twist,c1,noun,torsion,,
twist,c1,verb,tordre,,
two,a1,number,deux,,
type,a1,noun,type,,
type,b1,verb,taper,,
typical,a2,adjective,typique,,
typically,b1,adverb,habituellement,,
tyre,b1,noun,pneu,,
ugly,b1,adjective,laid,,
ultimate,b2,adjective,dernier,,
ultimately,b2,adverb,enfin,,
umbrella,a1,noun,parapluie,,
unable,b1,adjective,incapable,,
unacceptable,b2,adjective,inacceptable,,
uncertainty,b2,noun,incertitude,,
uncle,a1,noun,oncle,,
uncomfortable,b1,adjective,inconfortable,,
unconscious,b2,adjective,inconscient,,
under,a1,adverb,moins,,
under,a1,preposition,sous,,
undergo,b2,verb,apprendre par l'expérience,,
undergraduate,c1,noun,étudiant en licence,,
underground,a2,adjective,souterrain,,
underground,a2,adverb,sous terre,,
underlying,c1,adjective,sous-jacent,,
undermine,c1,verb,saper,,
understand,a1,verb,comprendre,,
understanding,a2,noun,compréhension,,
undertake,b2,verb,entreprendre,,
underwear,b1,noun,sous-vêtement,,
undoubtedly,c1,adverb,sans aucun doute,,
unemployed,b1,adjective,au chômage invariant,,
unemployment,b1,noun,chômage,,
unexpected,b2,adjective,inattendu,,
unfair,b1,adjective,injuste,,
unfold,b2,verb,dérouler,,
unfortunate,b2,adjective,malheureux,,
unfortunately,a2,adverb,malheureusement,,
unhappy,a2,adjective,malheureux,,
uniform,a2,noun,uniforme,,
unify,c1,verb,unifier,,
union,b1,noun,réunion,,
unique,b2,adjective,unique,,
unit,a2,noun,unité,,
unite,b2,verb,unir,,
united,a2,adjective,uni,,
unity,b2,noun,unité,,
universal,b2,adjective,universel,,
universe,b2,noun,univers,,
university,a1,noun,université,,
unknown,b2,adjective,inconnu,,
unless,b1,conjunction,à moins que,,
unlike,b1,preposition,différent de,,
unlikely,b1,adjective,peu probable,,
unnecessary,b1,adjective,inutile,,
unpleasant,b1,adjective,déplaisant,,
unprecedented,c1,adjective,sans précédent,,
until,a1,conjunction,jusqu'à,,
until,a1,preposition,jusqu'à,,
unusual,a2,adjective,inhabituel,,
unveil,c1,verb,se dévoiler,,
up,a1,adverb,haut,,
up,a1,preposition,en haut de,,
upcoming,c1,adjective,à venir,,
update,b1,noun,mise à jour,,
update,b1,verb,mettre au courant,,
upgrade,c1,noun,mise à niveau,,
upgrade,c1,verb,améliorer,,
uphold,c1,verb,soutenir,,
upon,b1,preposition,sur,,
upper,b2,adjective,supérieur,,
upset,b1,adjective,dérangé,,
upset,b1,verb,renverser,,
upstairs,a2,adjective,en haut,,
upstairs,a1,adverb,en haut,,
upwards,b2,adverb,vers le haut,,
urban,b2,adjective,urbain,,
urge,b2,verb,inciter,,
urgent,b2,adjective,urgent,,
us,a1,pronoun,nous,,
usage,b2,noun,coutume,,
use,a2,noun,usage,,
use,a1,verb,utiliser,,
used,b1,adjective,seconde main,,
used to,a2,modal verb,avoir l'habitude de,,
useful,a1,adjective,utile,,
useless,b2,adjective,inutile,,
user,a2,noun,consommateur,,
usual,a2,adjective,habituel,,
usually,a1,adverb,généralement,,
utility,c1,noun,utilité,,
utilize,c1,verb,exploiter,,
utterly,c1,adverb,complètement,,
vacation,a1,noun,vacances,,
vacuum,c1,noun,vide,,
vague,c1,adjective,vague,,
valid,b2,adjective,valide,,
validity,c1,noun,validité,,
valley,a2,noun,vallée,,
valuable,b1,adjective,précieux,,
value,b1,noun,valeur,,
value,b2,verb,apprécier,,
van,a2,noun,fourgon,,
vanish,c1,verb,s'annuler,,
variable,c1,adjective,variable,,
variable,c1,noun,variable,,
variation,b2,noun,variation,,
varied,c1,adjective,divers,,
variety,a2,noun,variété,,
various,b1,adjective,divers,,
vary,b2,verb,varier,,
vast,b2,adjective,vaste,,
vegetable,a1,noun,légume,,
vehicle,a2,noun,véhicule,,
vein,c1,noun,veine,,
venture,c1,noun,entreprise,,
venture,c1,verb,s'aventurer,,
venue,b2,noun,lieu,,
verbal,c1,adjective,verbal,,
verdict,c1,noun,verdict,,
verify,c1,verb,surveiller,,
verse,c1,noun,vers,,
version,b1,noun,version,,
versus,c1,preposition,contre,,
vertical,b2,adjective,vertical,,
very,b2,adjective,même,,
very,a1,adverb,très,,
vessel,c1,noun,vase,,
veteran,c1,noun,vétéran,,
via,b2,preposition,par,,
viable,c1,adjective,viable,,
vibrant,c1,adjective,dynamique,,
vice,c1,noun,vice,,
vicious,c1,adjective,vicieux,,
victim,b1,noun,victime,,
victory,b2,noun,victoire,,
video,a1,noun,vidéo,,
view,a2,noun,vue,,
view,b1,verb,regarder,,
viewer,b1,noun,téléspectateur,,
viewpoint,b2,noun,point de vue,,
village,a1,noun,village,,
villager,c1,noun,villageois,,
violate,c1,verb,violer,,
violation,c1,noun,infraction,,
violence,b2,noun,violence,,
violent,b1,adjective,vif,,
virtual,b2,adjective,virtuel,,
virtue,c1,noun,vertu,,
virus,a2,noun,virus,,
visa,b2,noun,visa,,
visible,b2,adjective,visible,,
vision,b2,noun,vision,,
visit,a1,noun,visite,,
visit,a1,verb,visiter,,
visitor,a1,noun,visiteur,,
visual,b2,adjective,visuel,,
vital,b2,adjective,vital,,
vitamin,b2,noun,vitamine,,
vocal,c1,adjective,vocal,,
voice,a2,noun,voix,,
volume,b2,noun,volume,,
voluntary,b2,adjective,volontaire,,
volunteer,b1,noun,volontaire,,
volunteer,b1,verb,volontaire,,
vote,b1,noun,vote,,
vote,b1,verb,voter,,
voting,b2,noun,vote,,
vow,c1,verb,jurer,,
vulnerability,c1,noun,vulnérabilité,,
vulnerable,c1,adjective,vulnérable,,
wage,b2,noun,salaire,,
wait,a2,noun,attente,,
wait,a1,verb,attendre,,
waiter,a1,noun,serveur,,
wake,a1,verb,réveiller,,
walk,a1,noun,promenade,,
walk,a1,verb,marcher,,
wall,a1,noun,paroi,,
wander,b2,verb,errer,,
want,a1,verb,vouloir,,
war,a2,noun,guerre,,
ward,c1,noun,salle,,
warehouse,c1,noun,entrepôt,,
warfare,c1,noun,guerre,,
warm,a1,adjective,chaud,,
warm,b1,verb,chauffer,,
warming,b2,noun,réchauffement,,
warn,b1,verb,avertir,,
warning,b1,noun,avertissement,,
warrant,c1,noun,mandat de conformité,,
warrant,c1,verb,assurer,,
warrior,c1,noun,guerrier,,
wash,a2,noun,machine,,
wash,a1,verb,se laver,,
washing,a2,noun,linge,,
waste,b1,adjective,inutilisé,,
waste,b1,noun,dégradation,,
waste,b1,verb,gaspiller,,
watch,a1,noun,montre,,
watch,a1,verb,regarder,,
water,a1,noun,eau,,
water,b1,verb,arroser,,
wave,a2,noun,vague,,
wave,b1,verb,onduler,,
way,b2,adverb,très,,
way,a1,noun,manière,,
we,a1,pronoun,nous,,
weak,a2,adjective,faible,,
weaken,c1,verb,s'affaiblir,,
weakness,b2,noun,faiblesse,,
wealth,b2,noun,richesse,,
wealthy,b2,adjective,riche,,
weapon,b1,noun,arme,,
wear,a1,verb,porter,,
weather,a1,noun,temps,,
weave,c1,verb,tisser,,
web,a2,noun,bobine,,
website,a1,noun,site web,,
wedding,a2,noun,mariage,,
wednesday,a1,noun,mercredi,,
weed,c1,noun,herbe,,
week,a1,noun,semaine,,
weekend,a1,noun,fin de semaine,,
weekly,b2,adjective,hebdomadaire,,
weigh,b1,verb,peser,,
weight,a2,noun,poids,,
weird,b2,adjective,bizarre,,
welcome,a1,adjective,bienvenu,,
welcome,a1,exclamation,bienvenue,,
welcome,a2,noun,bienvenue,,
welcome,a1,verb,accueillir,,
welfare,b2,noun,aide sociale,,
well,a1,adjective,bien,,
well,a1,adverb,bien,,
well,a1,exclamation,bien,,
well,c1,noun,puits,,
well-being,c1,noun,bien-être,,
west,a1,adjective,occidental,,
west,a1,adverb,ouest,,
west,a1,noun,ouest,,
western,b1,adjective,occidental,,
wet,a2,adjective,mouillé,,
what,a1,determiner,quoi,,
what,a1,pronoun,quoi,,
whatever,c1,adverb,quoi que,,
whatever,b1,determiner,quoi que,,
whatever,b1,pronoun,n'importe quoi,,
whatsoever,c1,adverb,du tout,,
wheat,b2,noun,blé,,
wheel,a2,noun,roue,,
when,a1,adverb,quand,,
when,a1,conjunction,quand,,
when,a1,pronoun,quand,,
whenever,b1,conjunction,chaque fois que,,
where,a1,adverb,où,,
where,a1,conjunction,où,,
whereas,b2,conjunction,tandis que,,
whereby,c1,adverb,par quoi,,
wherever,b2,conjunction,où que,,
whether,b1,conjunction,que,,
which,a1,determiner,quel,,
which,a1,pronoun,qui,,
while,a2,conjunction,tandis que,,
while,b1,noun,moment,,
whilst,c1,conjunction,tandis que,,
whip,c1,verb,fouetter,,
whisper,b2,noun,chuchotement,,
whisper,b2,verb,chuchoter,,
white,a1,adjective,blanc,,
white,a1,noun,blanc,,
who,a1,pronoun,qui,,
whoever,b2,pronoun,n'importe qui,,
whole,a2,adjective,entier,,
whole,b1,noun,ensemble,,
wholly,c1,adverb,complètement,,
whom,b2,pronoun,qui,,
whose,a2,determiner,dont,,
whose,a2,pronoun,dont,,
why,a1,adverb,pourquoi,,
wide,a2,adjective,large,,
widely,b2,adverb,largement,,
widen,c1,verb,s'élargir,,
widespread,b2,adjective,répandu,,
widow,c1,noun,veuve,,
width,c1,noun,largeur,,
wife,a1,noun,femme,,
wild,a2,adjective,sauvage,,
wildlife,b2,noun,faune,,
will,b1,noun,testament,,
will,a1,modal verb,(futur),,
willing,b2,adjective,volontaire,,
willingness,c1,noun,gré,,
win,b1,noun,gain,,
win,a1,verb,gagner,,
wind,a2,noun,vent,,
wind,b2,verb,souffler,,
window,a1,noun,fenêtre,,
wine,a1,noun,vin,,
wing,b1,noun,aile,,
winner,a2,noun,gagnant,,
winter,a1,noun,hiver,,
wipe,c1,verb,essuyer,,
wire,b2,noun,fil,,
wisdom,b2,noun,sagesse,,
wise,b2,adjective,sage,,
wish,a2,noun,souhait,,
wish,a2,verb,souhaiter,,
wit,c1,noun,petit malin,,
with,a1,preposition,avec,,
withdraw,b2,verb,retirer,,
withdrawal,c1,noun,retrait,,
within,b1,preposition,dans,,
without,a1,preposition,sans,,
witness,b2,noun,témoin,,
witness,b2,verb,témoigner,,
woman,a1,noun,femme,,
wonder,b1,noun,merveille,,
wonder,b1,verb,se demander,,
wonderful,a1,adjective,merveilleux,,
wood,a2,noun,bois,,
wooden,a2,adjective,en bois,,
wool,b1,noun,laine,,
word,a1,noun,mot,,
work,a1,noun,travail,,
work,a1,verb,se travailler,,
worker,a1,noun,ouvrier,,
workforce,b2,noun,main-d'œuvre,,
working,a2,adjective,fonctionnement,,
workout,c1,noun,entraînement,,
workplace,b2,noun,lieu de travail,,
workshop,b2,noun,atelier,,
world,a1,noun,monde,,
worldwide,b1,adjective,mondial,,
worldwide,b1,adverb,dans le monde entier,,
worm,b2,noun,ver,,
worried,a2,adjective,inquiet,,
worry,b1,noun,souci,,
worry,a2,verb,s'inquiéter,,
worse,a2,adjective,pire,,
worse,b1,adverb,pire,,
worse,b2,noun,pire,,
worship,c1,noun,adoration,,
worship,c1,verb,adorer,,
worst,a2,adjective,pire,,
worst,b1,adverb,pire,,
worst,b2,noun,pire,,
worth,b1,adjective,valeur,,
worth,b2,noun,valeur,,
worthwhile,c1,adjective,de valeur,,
worthy,c1,adjective,honorable,,
would,a1,modal verb,(conditionnel),,
wound,b2,noun,blessure,,
wound,b2,verb,blesser,,
wow,a2,exclamation,ouah!,,
wrap,b2,verb,envelopper,,
wrist,b2,noun,poignet,,
write,a1,verb,écrire,,
writer,a1,noun,auteur,,
writing,a1,noun,écriture,,
written,b1,adjective,écrit,,
wrong,a1,adjective,avoir tort,,
wrong,b1,adverb,mal,,
wrong,b2,noun,tort,,
yard,b1,noun,cour,,
yeah,a1,exclamation,ouais,,
year,a1,noun,année,,
yell,c1,verb,crier,,
yellow,a1,adjective,jaune,,
yellow,a1,noun,jaune,,
yes,a1,exclamation,oui,,
yesterday,a1,adverb,hier,,
yesterday,a1,noun,hier,,
yet,a2,adverb,encore,,
yet,b2,conjunction,pourtant,,
yield,c1,noun,rendement,,
yield,c1,verb,céder,,
you,a1,pronoun,vous,,
young,a1,adjective,jeune,,
young,b1,noun,jeune,,
youngster,c1,noun,ado,,
your,a1,determiner,votre,,
yours,a2,pronoun,le vôtre,,
yourself,a1,pronoun,toi-même,,
youth,b1,noun,jeunesse,,
zero,a2,number,zéro,,
zone,b2,noun,zone,,
